temperature_3h,temperature_12h,temperature_24h,weather_main_3h,weather_main_12h,weather_main_24h,time_3h,time_12h,time_24h,timestamp
18.16,9.59,16.5,Clouds,Clouds,Clouds,"""2023-05-08T15:00:00.000Z""","""2023-05-09T00:00:00.000Z""","""2023-05-09T15:00:00.000Z""","""2023-05-08T13:21:28.000Z"""
18.47,9.59,16.5,Clouds,Clouds,Clouds,"""2023-05-08T15:00:00.000Z""","""2023-05-09T00:00:00.000Z""","""2023-05-09T15:00:00.000Z""","""2023-05-08T13:51:28.000Z"""
18.69,9.59,16.5,Clouds,Clouds,Clouds,"""2023-05-08T15:00:00.000Z""","""2023-05-09T00:00:00.000Z""","""2023-05-09T15:00:00.000Z""","""2023-05-08T14:21:28.000Z"""
18.96,9.59,16.5,Clouds,Clouds,Clouds,"""2023-05-08T15:00:00.000Z""","""2023-05-09T00:00:00.000Z""","""2023-05-09T15:00:00.000Z""","""2023-05-08T14:51:28.000Z"""
16.75,7.44,11.16,Clouds,Clouds,Clouds,"""2023-05-08T18:00:00.000Z""","""2023-05-09T03:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-08T15:21:28.000Z"""
16.13,7.44,11.16,Clouds,Clouds,Clouds,"""2023-05-08T18:00:00.000Z""","""2023-05-09T03:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-08T15:51:28.000Z"""
16.55,7.44,11.16,Clouds,Clouds,Clouds,"""2023-05-08T18:00:00.000Z""","""2023-05-09T03:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-08T16:21:28.000Z"""
16.55,7.44,11.16,Clouds,Clouds,Clouds,"""2023-05-08T18:00:00.000Z""","""2023-05-09T03:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-08T16:31:20.000Z"""
18.02,7.44,11.16,Clear,Clouds,Clouds,"""2023-05-08T18:00:00.000Z""","""2023-05-09T03:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-08T16:51:28.000Z"""
17.07,7.44,11.16,Clear,Clouds,Clouds,"""2023-05-08T18:00:00.000Z""","""2023-05-09T03:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-08T17:23:07.000Z"""
16.02,7.48,11.74,Clear,Clouds,Clear,"""2023-05-08T18:00:00.000Z""","""2023-05-09T03:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-08T17:53:07.000Z"""
13.13,8.71,8.16,Clouds,Clouds,Clear,"""2023-05-08T21:00:00.000Z""","""2023-05-09T06:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-08T18:23:07.000Z"""
12.47,8.71,8.16,Clouds,Clouds,Clear,"""2023-05-08T21:00:00.000Z""","""2023-05-09T06:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-08T18:53:07.000Z"""
11.58,8.71,8.16,Clouds,Clouds,Clear,"""2023-05-08T21:00:00.000Z""","""2023-05-09T06:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-08T19:23:07.000Z"""
11.67,8.71,8.16,Clear,Clouds,Clear,"""2023-05-08T21:00:00.000Z""","""2023-05-09T06:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-08T19:53:07.000Z"""
10.43,8.71,8.16,Clear,Clouds,Clear,"""2023-05-08T21:00:00.000Z""","""2023-05-09T06:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-08T20:23:07.000Z"""
10,8.71,8.16,Clear,Clouds,Clear,"""2023-05-08T21:00:00.000Z""","""2023-05-09T06:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-08T20:53:07.000Z"""
9.38,13.23,7.89,Clouds,Clouds,Clear,"""2023-05-09T00:00:00.000Z""","""2023-05-09T09:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-08T21:23:07.000Z"""
9.18,13.23,7.89,Clouds,Clouds,Clear,"""2023-05-09T00:00:00.000Z""","""2023-05-09T09:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-08T21:53:07.000Z"""
8.86,13.23,7.89,Clouds,Clouds,Clear,"""2023-05-09T00:00:00.000Z""","""2023-05-09T09:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-08T22:23:07.000Z"""
8.49,13.23,7.89,Clear,Clouds,Clear,"""2023-05-09T00:00:00.000Z""","""2023-05-09T09:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-08T22:53:07.000Z"""
8.43,13.23,7.89,Clear,Clouds,Clear,"""2023-05-09T00:00:00.000Z""","""2023-05-09T09:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-08T23:23:07.000Z"""
7.77,13.33,8.21,Clear,Clouds,Clear,"""2023-05-09T00:00:00.000Z""","""2023-05-09T09:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-08T23:53:07.000Z"""
8.13,16.06,7.16,Clouds,Clouds,Clear,"""2023-05-09T03:00:00.000Z""","""2023-05-09T12:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-09T00:23:08.000Z"""
8.02,16.06,7.16,Clouds,Clouds,Clear,"""2023-05-09T03:00:00.000Z""","""2023-05-09T12:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-09T00:53:07.000Z"""
8.04,16.06,7.16,Clouds,Clouds,Clear,"""2023-05-09T03:00:00.000Z""","""2023-05-09T12:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-09T01:23:07.000Z"""
7.39,16.06,7.16,Clouds,Clouds,Clear,"""2023-05-09T03:00:00.000Z""","""2023-05-09T12:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-09T01:53:07.000Z"""
7.73,16.06,7.16,Clouds,Clouds,Clear,"""2023-05-09T03:00:00.000Z""","""2023-05-09T12:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-09T02:23:07.000Z"""
7.44,16.06,7.16,Clouds,Clouds,Clear,"""2023-05-09T03:00:00.000Z""","""2023-05-09T12:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-09T02:53:07.000Z"""
8,16.6,10.11,Clouds,Clouds,Clouds,"""2023-05-09T06:00:00.000Z""","""2023-05-09T15:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-09T03:23:07.000Z"""
7.61,16.6,10.11,Clouds,Clouds,Clouds,"""2023-05-09T06:00:00.000Z""","""2023-05-09T15:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-09T03:53:07.000Z"""
7.79,16.6,10.11,Clouds,Clouds,Clouds,"""2023-05-09T06:00:00.000Z""","""2023-05-09T15:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-09T04:23:07.000Z"""
7.79,16.6,10.11,Clouds,Clouds,Clouds,"""2023-05-09T06:00:00.000Z""","""2023-05-09T15:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-09T04:53:07.000Z"""
8.58,16.6,10.11,Clouds,Clouds,Clouds,"""2023-05-09T06:00:00.000Z""","""2023-05-09T15:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-09T05:23:07.000Z"""
9.42,16.68,10.24,Clouds,Clouds,Clouds,"""2023-05-09T06:00:00.000Z""","""2023-05-09T15:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-09T05:53:07.000Z"""
11.27,12.48,14.79,Clouds,Clouds,Clouds,"""2023-05-09T09:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-09T06:23:07.000Z"""
11.9,12.48,14.79,Clear,Clouds,Clouds,"""2023-05-09T09:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-09T06:53:08.000Z"""
12.58,12.48,14.79,Clear,Clouds,Clouds,"""2023-05-09T09:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-09T07:46:17.000Z"""
13.31,12.48,14.79,Clear,Clouds,Clouds,"""2023-05-09T09:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-09T08:16:17.000Z"""
14.2,12.48,14.79,Clear,Clouds,Clouds,"""2023-05-09T09:00:00.000Z""","""2023-05-09T18:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-09T08:46:17.000Z"""
15.42,8.56,15.32,Clouds,Clear,Clouds,"""2023-05-09T12:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-09T09:16:17.000Z"""
15.74,8.56,15.32,Clear,Clear,Clouds,"""2023-05-09T12:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-09T09:46:17.000Z"""
16.1,8.56,15.32,Clear,Clear,Clouds,"""2023-05-09T12:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-09T10:16:17.000Z"""
16.46,8.56,15.32,Clear,Clear,Clouds,"""2023-05-09T12:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-09T10:46:17.000Z"""
17.21,8.56,15.32,Clear,Clear,Clouds,"""2023-05-09T12:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-09T11:16:17.000Z"""
17.5,8.75,14.3,Clear,Clear,Clouds,"""2023-05-09T12:00:00.000Z""","""2023-05-09T21:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-09T11:46:17.000Z"""
17.6,8.6,14.84,Clouds,Clear,Clouds,"""2023-05-09T15:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-09T12:16:17.000Z"""
17.84,8.6,14.84,Clear,Clear,Clouds,"""2023-05-09T15:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-09T12:46:17.000Z"""
17.61,8.6,14.84,Clear,Clear,Clouds,"""2023-05-09T15:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-09T13:16:17.000Z"""
17.47,8.6,14.84,Clear,Clear,Clouds,"""2023-05-09T15:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-09T13:46:17.000Z"""
18.37,8.6,14.84,Clear,Clear,Clouds,"""2023-05-09T15:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-09T14:16:17.000Z"""
18.31,8.6,14.84,Clear,Clear,Clouds,"""2023-05-09T15:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-09T14:37:05.000Z"""
18.31,8.6,14.84,Clear,Clear,Clouds,"""2023-05-09T15:00:00.000Z""","""2023-05-10T00:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-09T14:38:59.000Z"""
16.08,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T15:10:07.000Z"""
15.75,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T15:40:07.000Z"""
15.65,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T15:54:46.000Z"""
15.56,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T16:25:53.000Z"""
17.02,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T16:38:56.000Z"""
17.02,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T16:40:12.000Z"""
16.02,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T17:10:33.000Z"""
16.02,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T17:32:30.000Z"""
16.02,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T17:33:47.000Z"""
16.02,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T17:37:26.000Z"""
16.02,7.16,12.01,Clear,Clouds,Clouds,"""2023-05-09T18:00:00.000Z""","""2023-05-10T03:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-09T17:40:31.000Z"""
12.34,10.71,9.26,Clear,Clouds,Clouds,"""2023-05-09T21:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-09T18:10:31.000Z"""
11.67,10.71,9.26,Clear,Clouds,Clouds,"""2023-05-09T21:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-09T18:40:31.000Z"""
11.51,10.71,9.26,Clear,Clouds,Clouds,"""2023-05-09T21:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-09T19:10:31.000Z"""
11.67,10.71,9.26,Clear,Clouds,Clouds,"""2023-05-09T21:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-09T19:40:31.000Z"""
11.11,10.71,9.26,Clear,Clouds,Clouds,"""2023-05-09T21:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-09T20:10:31.000Z"""
10.56,10.71,9.26,Clear,Clouds,Clouds,"""2023-05-09T21:00:00.000Z""","""2023-05-10T06:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-09T20:40:31.000Z"""
10.15,15.31,8.63,Clear,Clouds,Clouds,"""2023-05-10T00:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-09T21:10:31.000Z"""
9.78,15.31,8.63,Clear,Clouds,Clouds,"""2023-05-10T00:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-09T21:40:31.000Z"""
9.4,15.31,8.63,Clear,Clouds,Clouds,"""2023-05-10T00:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-09T22:10:31.000Z"""
8.89,15.31,8.63,Clear,Clouds,Clouds,"""2023-05-10T00:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-09T22:40:31.000Z"""
8.89,15.31,8.63,Clear,Clouds,Clouds,"""2023-05-10T00:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-09T23:10:31.000Z"""
8.33,15.29,8.15,Rain,Clouds,Clouds,"""2023-05-10T00:00:00.000Z""","""2023-05-10T09:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-09T23:40:31.000Z"""
8.65,15.14,7.28,Clear,Clouds,Clouds,"""2023-05-10T03:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-10T00:10:31.000Z"""
8.43,15.14,7.28,Clear,Clouds,Clouds,"""2023-05-10T03:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-10T00:40:31.000Z"""
8.21,15.14,7.28,Clear,Clouds,Clouds,"""2023-05-10T03:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-10T01:10:31.000Z"""
8.32,15.14,7.28,Clear,Clouds,Clouds,"""2023-05-10T03:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-10T01:40:31.000Z"""
8.17,15.14,7.28,Clear,Clouds,Clouds,"""2023-05-10T03:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-10T02:10:31.000Z"""
8.01,15.14,7.28,Clear,Clouds,Clouds,"""2023-05-10T03:00:00.000Z""","""2023-05-10T12:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-10T02:40:31.000Z"""
8.71,15.03,11.05,Clear,Clouds,Clouds,"""2023-05-10T06:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-10T03:10:31.000Z"""
8.94,15.03,11.05,Clouds,Clouds,Clouds,"""2023-05-10T06:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-10T04:10:31.000Z"""
8.65,15.03,11.05,Clouds,Clouds,Clouds,"""2023-05-10T06:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-10T04:40:31.000Z"""
9.94,15.03,11.05,Clear,Clouds,Clouds,"""2023-05-10T06:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-10T05:10:31.000Z"""
10.88,14.58,10.81,Clear,Rain,Clouds,"""2023-05-10T06:00:00.000Z""","""2023-05-10T15:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-10T05:40:31.000Z"""
13.21,12.14,15.66,Clear,Rain,Clouds,"""2023-05-10T09:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-11T09:00:00.000Z""","""2023-05-10T06:10:31.000Z"""
14.52,12.14,15.66,Clouds,Rain,Clouds,"""2023-05-10T09:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-11T09:00:00.000Z""","""2023-05-10T07:15:08.000Z"""
15.57,12.14,15.66,Clouds,Rain,Clouds,"""2023-05-10T09:00:00.000Z""","""2023-05-10T18:00:00.000Z""","""2023-05-11T09:00:00.000Z""","""2023-05-10T08:04:25.000Z"""
16.49,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T09:04:42.000Z"""
17.11,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T10:01:11.000Z"""
18.49,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T10:31:11.000Z"""
18.42,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T10:57:23.000Z"""
18.42,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T10:59:53.000Z"""
18.42,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T11:04:46.000Z"""
18.57,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T11:06:51.000Z"""
18.57,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T11:10:23.000Z"""
18.57,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T11:13:33.000Z"""
18.57,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T11:15:08.000Z"""
18.57,9.38,18.05,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T11:15:57.000Z"""
18.55,9.33,18.43,Rain,Clouds,Clouds,"""2023-05-10T12:00:00.000Z""","""2023-05-10T21:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-10T11:46:58.000Z"""
17.58,8.25,15.95,Rain,Clouds,Clouds,"""2023-05-10T15:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-11T15:00:00.000Z""","""2023-05-10T12:16:58.000Z"""
18.06,8.25,15.95,Rain,Clouds,Clouds,"""2023-05-10T15:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-11T15:00:00.000Z""","""2023-05-10T12:46:58.000Z"""
18.5,8.25,15.95,Rain,Clouds,Clouds,"""2023-05-10T15:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-11T15:00:00.000Z""","""2023-05-10T13:16:58.000Z"""
19.02,8.25,15.95,Rain,Clouds,Clouds,"""2023-05-10T15:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-11T15:00:00.000Z""","""2023-05-10T13:46:58.000Z"""
19.02,8.25,15.95,Rain,Clouds,Clouds,"""2023-05-10T15:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-11T15:00:00.000Z""","""2023-05-10T14:16:58.000Z"""
19.02,8.25,15.95,Rain,Clouds,Clouds,"""2023-05-10T15:00:00.000Z""","""2023-05-11T00:00:00.000Z""","""2023-05-11T15:00:00.000Z""","""2023-05-10T14:46:58.000Z"""
17.14,6.86,11.15,Clouds,Clouds,Rain,"""2023-05-10T18:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-11T18:00:00.000Z""","""2023-05-10T15:16:58.000Z"""
16.7,6.86,11.15,Clouds,Clouds,Rain,"""2023-05-10T18:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-11T18:00:00.000Z""","""2023-05-10T15:46:58.000Z"""
16.7,6.86,11.15,Clouds,Clouds,Rain,"""2023-05-10T18:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-11T18:00:00.000Z""","""2023-05-10T16:16:58.000Z"""
19.02,6.86,11.15,Clear,Clouds,Rain,"""2023-05-10T18:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-11T18:00:00.000Z""","""2023-05-10T16:46:58.000Z"""
18.02,6.86,11.15,Clear,Clouds,Rain,"""2023-05-10T18:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-11T18:00:00.000Z""","""2023-05-10T17:16:58.000Z"""
17.02,8.62,10.93,Rain,Clouds,Rain,"""2023-05-10T18:00:00.000Z""","""2023-05-11T03:00:00.000Z""","""2023-05-11T18:00:00.000Z""","""2023-05-10T17:46:58.000Z"""
14.57,11.87,10.32,Clouds,Clouds,Rain,"""2023-05-10T21:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-11T21:00:00.000Z""","""2023-05-10T18:16:58.000Z"""
13.9,11.87,10.32,Clouds,Clouds,Rain,"""2023-05-10T21:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-11T21:00:00.000Z""","""2023-05-10T18:46:58.000Z"""
12.48,11.87,10.32,Clouds,Clouds,Rain,"""2023-05-10T21:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-11T21:00:00.000Z""","""2023-05-10T19:16:58.000Z"""
12.78,11.87,10.32,Clear,Clouds,Rain,"""2023-05-10T21:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-11T21:00:00.000Z""","""2023-05-10T19:46:58.000Z"""
12.22,11.87,10.32,Clear,Clouds,Rain,"""2023-05-10T21:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-11T21:00:00.000Z""","""2023-05-10T20:16:58.000Z"""
11.67,11.87,10.32,Clear,Clouds,Rain,"""2023-05-10T21:00:00.000Z""","""2023-05-11T06:00:00.000Z""","""2023-05-11T21:00:00.000Z""","""2023-05-10T20:46:58.000Z"""
10.63,15.71,9.96,Clouds,Clouds,Rain,"""2023-05-11T00:00:00.000Z""","""2023-05-11T09:00:00.000Z""","""2023-05-12T00:00:00.000Z""","""2023-05-10T21:16:58.000Z"""
10.26,15.71,9.96,Clouds,Clouds,Rain,"""2023-05-11T00:00:00.000Z""","""2023-05-11T09:00:00.000Z""","""2023-05-12T00:00:00.000Z""","""2023-05-10T21:46:58.000Z"""
10.63,15.71,9.96,Clouds,Clouds,Rain,"""2023-05-11T00:00:00.000Z""","""2023-05-11T09:00:00.000Z""","""2023-05-12T00:00:00.000Z""","""2023-05-10T22:16:58.000Z"""
11.11,15.71,9.96,Clear,Clouds,Rain,"""2023-05-11T00:00:00.000Z""","""2023-05-11T09:00:00.000Z""","""2023-05-12T00:00:00.000Z""","""2023-05-10T22:46:58.000Z"""
11.11,15.71,9.96,Clear,Clouds,Rain,"""2023-05-11T00:00:00.000Z""","""2023-05-11T09:00:00.000Z""","""2023-05-12T00:00:00.000Z""","""2023-05-10T23:16:58.000Z"""
11.11,15.47,10.17,Clear,Clouds,Rain,"""2023-05-11T00:00:00.000Z""","""2023-05-11T09:00:00.000Z""","""2023-05-12T00:00:00.000Z""","""2023-05-10T23:46:58.000Z"""
10.68,18.21,10.19,Clouds,Clouds,Rain,"""2023-05-11T03:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-12T03:00:00.000Z""","""2023-05-11T00:16:58.000Z"""
10.68,18.21,10.19,Clouds,Clouds,Rain,"""2023-05-11T03:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-12T03:00:00.000Z""","""2023-05-11T00:46:58.000Z"""
10.68,18.21,10.19,Clouds,Clouds,Rain,"""2023-05-11T03:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-12T03:00:00.000Z""","""2023-05-11T01:16:58.000Z"""
10.56,18.21,10.19,Clear,Clouds,Rain,"""2023-05-11T03:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-12T03:00:00.000Z""","""2023-05-11T01:46:58.000Z"""
10.75,18.21,10.19,Clear,Clouds,Rain,"""2023-05-11T03:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-12T03:00:00.000Z""","""2023-05-11T02:16:58.000Z"""
10.45,18.21,10.19,Clear,Clouds,Rain,"""2023-05-11T03:00:00.000Z""","""2023-05-11T12:00:00.000Z""","""2023-05-12T03:00:00.000Z""","""2023-05-11T02:46:58.000Z"""
10.4,17.07,10.31,Clouds,Clouds,Rain,"""2023-05-11T06:00:00.000Z""","""2023-05-11T15:00:00.000Z""","""2023-05-12T06:00:00.000Z""","""2023-05-11T03:16:58.000Z"""
10.03,17.07,10.31,Clouds,Clouds,Rain,"""2023-05-11T06:00:00.000Z""","""2023-05-11T15:00:00.000Z""","""2023-05-12T06:00:00.000Z""","""2023-05-11T03:46:58.000Z"""
